Number of Learning Problems, Population Size, Average Fitness, Average Specificity, Macro Classifier Proportion, Hyper Volumn
1420, 2109, 0.07195846514280128, -2.9962067330488384, 0.2370791844476055, 0.0, 10842.0
1440, 2112, 0.07168795835537793, -3.007102272727273, 0.2334280303030303, 0.0, 10862.0
1460, 2121, 0.07070721656955858, -3.016030174446016, 0.23196605374823195, 0.0, 10951.0
1480, 2129, 0.06978651409346885, -3.0234852043212777, 0.23015500234852043, 0.0, 11039.0
1500, 2140, 0.06906541770504154, -3.041588785046729, 0.22710280373831776, 0.0, 10915.0
1520, 2143, 0.06856863763392777, -3.057862809146057, 0.22585160989267383, 0.0, 10816.0
1540, 2148, 0.06790193136117563, -3.067504655493482, 0.22532588454376165, 0.0, 10812.0
1560, 2155, 0.0676523579946268, -3.0779582366589326, 0.22273781902552203, 0.0, 10859.0
1580, 2160, 0.0673137277228903, -3.0944444444444446, 0.2212962962962963, 0.0, 10878.0
1600, 2155, 0.06683950660129694, -3.0955916473317866, 0.2232018561484919, 0.0, 11084.0
1620, 2163, 0.06626893631232417, -3.104946833102173, 0.22098936662043459, 0.0, 11070.0
1640, 2169, 0.06611878820481067, -3.116643614568926, 0.21853388658367912, 0.0, 11070.0
1660, 2176, 0.06541137131262093, -3.131893382352941, 0.21737132352941177, 0.0, 11407.0
1680, 2174, 0.06519537950660119, -3.142594296228151, 0.21941122355105797, 0.0, 11407.0
1700, 2176, 0.06493035669136858, -3.1465992647058822, 0.21966911764705882, 0.0, 11407.0
1720, 2180, 0.06434987650463524, -3.154587155963303, 0.21972477064220183, 0.0, 11407.0
1740, 2191, 0.06363720877649906, -3.1643085349155635, 0.2149703331811958, 0.0, 11282.0
1760, 2205, 0.06319484286649453, -3.175963718820862, 0.2113378684807256, 0.0, 10734.0
1780, 2207, 0.0625375203279607, -3.188491164476665, 0.21250566379700953, 0.0, 11082.0
1800, 2202, 0.0628637713640557, -3.192552225249773, 0.21662125340599456, 0.0, 11142.0
1820, 2202, 0.06292367409384404, -3.1998183469573114, 0.21662125340599456, 0.0, 11142.0
1840, 2212, 0.06272359511961728, -3.209764918625678, 0.2120253164556962, 0.0, 11267.0
1860, 2211, 0.0630241295786829, -3.207146087743103, 0.21166892808683854, 0.0, 11047.0
1880, 2224, 0.06196677317198715, -3.2095323741007196, 0.20863309352517986, 0.0, 11267.0
1900, 2219, 0.061901253015040465, -3.210455159981974, 0.2095538530869761, 0.0, 11267.0
1920, 2221, 0.06167602336209, -3.220171094101756, 0.2089149031967582, 0.0, 11362.0
1940, 2229, 0.06135985311133118, -3.249887842081651, 0.2063705697622252, 0.0, 11302.0
1960, 2235, 0.060965897775628664, -3.263087248322148, 0.20626398210290828, 0.0, 11322.0
1980, 2234, 0.06095018890935548, -3.2609668755595345, 0.20680393912264997, 0.0, 11322.0
2000, 2244, 0.06058108276687187, -3.271390374331551, 0.20365418894830659, 0.0, 11322.0
2020, 2252, 0.06021185670791888, -3.2766429840142095, 0.20115452930728242, 0.0, 11322.0
2040, 2252, 0.060096139940127614, -3.289076376554174, 0.2024866785079929, 0.0, 11282.0
2060, 2254, 0.05992934122865078, -3.2834960070984915, 0.20097604259094942, 0.0, 11282.0
2080, 2252, 0.05989232874886171, -3.285523978685613, 0.20071047957371227, 0.0, 11282.0
2100, 2253, 0.059865232877762506, -3.3084775854416333, 0.19751442521083, 0.0, 11382.0
2120, 2248, 0.0600681858694055, -3.3180604982206408, 0.19884341637010677, 0.0, 11382.0
2140, 2250, 0.06007091729110061, -3.324888888888889, 0.1991111111111111, 0.0, 11382.0
2160, 2246, 0.06015390888200353, -3.321460373998219, 0.201246660730187, 0.0, 11382.0
2180, 2257, 0.05969391735692083, -3.3269827204253435, 0.19627824545857334, 0.0, 11382.0
2200, 2256, 0.05957847871418135, -3.3231382978723403, 0.19636524822695037, 0.0, 11382.0
2220, 2252, 0.05914124669637813, -3.3450266429840143, 0.1989342806394316, 0.0, 11382.0
2240, 2254, 0.05868295407029612, -3.355368234250222, 0.19920141969831412, 0.0, 11262.0
2260, 2251, 0.05909652073904426, -3.363394047090182, 0.20079964460239894, 0.0, 11054.0
2280, 2258, 0.059099022653008454, -3.3821966341895484, 0.1975199291408326, 0.0, 11282.0
2300, 2264, 0.058502863193121604, -3.383833922261484, 0.19699646643109542, 0.0, 11342.0
2320, 2263, 0.058243472984424415, -3.3954927087936366, 0.19796730004418914, 0.0, 11362.0
2340, 2265, 0.05799109853131988, -3.403090507726269, 0.19823399558498897, 0.0, 11322.0
2360, 2273, 0.05762654280781634, -3.403431588209415, 0.19753629564452266, 0.0, 11302.0
2380, 2269, 0.05765571501812652, -3.4081092992507713, 0.19876597620096959, 0.0, 11302.0
2400, 2268, 0.05796092524668491, -3.425485008818342, 0.19973544973544974, 0.0, 11302.0
2420, 2267, 0.05792778600707957, -3.43228936921041, 0.2007057785619762, 0.0, 11107.0
2440, 2268, 0.05778267988463825, -3.447530864197531, 0.19973544973544974, 0.0, 11182.0
2460, 2274, 0.057518393107307386, -3.4621811785400176, 0.19832893579595426, 0.0, 11182.0
2480, 2279, 0.057447669651080155, -3.4646774901272486, 0.19657744624835455, 0.0, 11042.0
2500, 2292, 0.05678527735633383, -3.4825479930191974, 0.19197207678883071, 0.0, 11162.0
2520, 2294, 0.05655788909381968, -3.4891020052310373, 0.19224062772449868, 0.0, 11202.0
2540, 2298, 0.05602995330032462, -3.5026109660574414, 0.19103568320278502, 0.0, 11402.0
2560, 2296, 0.05619225486983248, -3.5021777003484322, 0.19076655052264807, 0.0, 11402.0
2580, 2306, 0.055750252955538517, -3.520381613183001, 0.18820468343451865, 0.0, 11242.0
2600, 2305, 0.05609430587954839, -3.52234273318872, 0.18698481561822125, 0.0, 11242.0
2620, 2307, 0.05610718325778593, -3.5478977026441267, 0.18638925010836585, 0.0, 11282.0
2640, 2313, 0.055933843170377875, -3.5659316904453093, 0.18417639429312582, 0.0, 11242.0
2660, 2318, 0.05574287507329582, -3.575496117342537, 0.182053494391717, 0.0, 11342.0
2680, 2322, 0.05551968528982434, -3.5749354005167957, 0.1821705426356589, 0.0, 10980.0
2700, 2320, 0.05548622171496356, -3.577155172413793, 0.18405172413793103, 0.0, 10885.0
2720, 2328, 0.05512858490567504, -3.5897766323024056, 0.18256013745704466, 0.0, 10969.0
2740, 2321, 0.05568006666337149, -3.6018957345971563, 0.1848341232227488, 0.0, 10849.0
2760, 2322, 0.05563278107129232, -3.6059431524547803, 0.1847545219638243, 0.0, 11135.0
2780, 2323, 0.05512622606914983, -3.622040464916057, 0.18510546706844597, 0.0, 11261.0
2800, 2333, 0.05454415848439205, -3.626660951564509, 0.18345477925417916, 0.0, 11305.0
2820, 2321, 0.05401493925777606, -3.6290392072382596, 0.1908660060318828, 0.0, 11096.0
2840, 2325, 0.054004443108641144, -3.6253763440860216, 0.19010752688172042, 0.0, 11207.0
2860, 2331, 0.053818807504837085, -3.6379236379236377, 0.18747318747318747, 0.0, 11247.0
2880, 2338, 0.0535901810667837, -3.655260906757913, 0.18562874251497005, 0.0, 11247.0
2900, 2347, 0.053429527693347155, -3.658287175117171, 0.18150830847890925, 0.0, 11287.0
2920, 2350, 0.05338771344633968, -3.668085106382979, 0.18085106382978725, 0.0, 11227.0
2940, 2349, 0.0534555086055239, -3.6734780757769263, 0.18177948063005533, 0.0, 11127.0
2960, 2356, 0.05314037971173019, -3.6761460101867574, 0.18123938879456705, 0.0, 11302.0
2980, 2354, 0.05321284731131283, -3.6937128292268477, 0.18181818181818182, 0.0, 11182.0
3000, 2362, 0.05295377913803318, -3.699830651989839, 0.18077900084674006, 0.0, 11242.0
