Number of Learning Problems, Population Size, Average Fitness, Average Specificity, Macro Classifier Proportion, Hyper Volumn
1, 100, 0.011980000000000008, 0.0, 0.0, 0.0, 0.0
2, 104, 0.19216402092307686, 0.0, 0.0, 0.0, 180.0
3, 104, 0.21637972553846144, 0.0, 0.0, 0.0, 180.0
4, 104, 0.23133972824615373, 0.0, 0.0, 0.0, 340.0
5, 104, 0.2548707793230768, 0.0, 0.0, 0.0, 500.0
6, 104, 0.2640732100923076, 0.0, 0.0, 0.0, 640.0
7, 108, 0.2881215125333334, 0.0, 0.0, 0.0, 739.0
8, 108, 0.2946622592000001, 0.0, 0.0, 0.0, 838.0
9, 108, 0.30924287359999986, 0.0, 0.0, 0.0, 1258.0
10, 108, 0.32797999317333315, 0.0, 0.0, 0.0, 1398.0
11, 108, 0.3390973265066665, 0.0, 0.0, 0.0, 1486.0
12, 108, 0.34003599317333316, 0.0, 0.0, 0.0, 1486.0
13, 108, 0.3412093265066665, 0.0, 0.0, 0.0, 1486.0
14, 108, 0.3415169087999998, 0.0, 0.0, 0.0, 1486.0
15, 108, 0.34199750613333313, 0.0, 0.0, 0.0, 1486.0
16, 108, 0.3422435719679998, 0.0, 0.0, 0.0, 1486.0
17, 108, 0.3434169053013331, 0.0, 0.0, 0.0, 1486.0
18, 108, 0.3445902386346664, 0.0, 0.0, 0.0, 1486.0
19, 108, 0.3460569053013331, 0.0, 0.0, 0.0, 1486.0
20, 108, 0.34752357196799977, 0.0, 0.0, 0.0, 1486.0
21, 108, 0.3493569053013331, 0.0, 0.0, 0.0, 1486.0
22, 108, 0.3511902386346665, 0.0, 0.0, 0.0, 1486.0
23, 108, 0.3523635719679998, 0.0, 0.0, 0.0, 1486.0
24, 108, 0.35311450530133315, 0.0, 0.0, 0.0, 1486.0
25, 108, 0.35349898316799977, 0.0, 0.0, 0.0, 1486.0
26, 108, 0.3539795805013331, 0.0, 0.0, 0.0, 1486.0
27, 108, 0.35515291383466646, 0.0, 0.0, 0.0, 1486.0
28, 108, 0.3566195805013331, 0.0, 0.0, 0.0, 1606.0
29, 108, 0.35808624716799975, 0.0, 0.0, 0.0, 1606.0
30, 108, 0.3584707250346665, 0.0, 0.0, 0.0, 1606.0
31, 108, 0.35964405836799984, 0.0, 0.0, 0.0, 1606.0
32, 108, 0.36147739170133314, 0.0, 0.0, 0.0, 1606.0
33, 108, 0.3620781383679998, 0.0, 0.0, 0.0, 1606.0
34, 108, 0.36282907170133316, 0.0, 0.0, 0.0, 1606.0
35, 108, 0.36400240503466647, 0.0, 0.0, 0.0, 1606.0
36, 108, 0.3658357383679998, 0.0, 0.0, 0.0, 1606.0
37, 108, 0.36643648503466647, 0.0, 0.0, 0.0, 1606.0
38, 108, 0.3676098183679998, 0.0, 0.0, 0.0, 1606.0
39, 108, 0.36836075170133314, 0.0, 0.0, 0.0, 1606.0
40, 108, 0.3688413490346665, 0.0, 0.0, 0.0, 1606.0
41, 108, 0.37030801570133315, 0.0, 0.0, 0.0, 1706.0
42, 108, 0.3709087623679998, 0.0, 0.0, 0.0, 1706.0
43, 108, 0.3720820957013331, 0.0, 0.0, 0.0, 1706.0
44, 108, 0.37391542903466646, 0.0, 0.0, 0.0, 1706.0
45, 108, 0.3757487623679997, 0.0, 0.0, 0.0, 1706.0
46, 108, 0.3766874290346664, 0.0, 0.0, 0.0, 1826.0
47, 108, 0.3776260957013331, 0.0, 0.0, 0.0, 1826.0
48, 108, 0.37822684236799975, 0.0, 0.0, 0.0, 1826.0
49, 108, 0.3953774237866664, 0.0, 0.0, 0.0, 1926.0
50, 108, 0.39721075711999976, 0.0, 0.0, 0.0, 1926.0
51, 108, 0.3975183394133331, 0.0, 0.0, 0.0, 1926.0
52, 108, 0.3977644052479998, 0.0, 0.0, 0.0, 2046.0
53, 108, 0.3983651519146664, 0.0, 0.0, 0.0, 2046.0
54, 108, 0.399303818581333, 0.0, 0.0, 0.0, 2046.0
55, 108, 0.40113715191466637, 0.0, 0.0, 0.0, 2046.0
56, 108, 0.40231048524799967, 0.0, 0.0, 0.0, 2046.0
57, 108, 0.404143818581333, 0.0, 0.0, 0.0, 2046.0
58, 108, 0.4059771519146664, 0.0, 0.0, 0.0, 2146.0
59, 108, 0.40617400458239966, 0.0, 0.0, 0.0, 2146.0
60, 108, 0.40711267124906636, 0.0, 0.0, 0.0, 2146.0
61, 108, 0.40805133791573306, 0.0, 0.0, 0.0, 2234.0
62, 108, 0.4098846712490663, 0.0, 0.0, 0.0, 2354.0
63, 108, 0.41048541791573295, 0.0, 0.0, 0.0, 2354.0
64, 108, 0.4119520845823996, 0.0, 0.0, 0.0, 2354.0
65, 108, 0.413125417915733, 0.0, 0.0, 0.0, 2354.0
66, 108, 0.41332227058346627, 0.0, 0.0, 0.0, 2354.0
67, 108, 0.4138028679167996, 0.0, 0.0, 0.0, 2354.0
68, 108, 0.41440361458346625, 0.0, 0.0, 0.0, 2431.0
69, 108, 0.41478809245013293, 0.0, 0.0, 0.0, 2431.0
70, 108, 0.4153888391167996, 0.0, 0.0, 0.0, 2431.0
71, 108, 0.41554632125098623, 0.0, 0.0, 0.0, 2431.0
72, 108, 0.41648498791765287, 0.0, 0.0, 0.0, 2431.0
73, 108, 0.4172359212509862, 0.0, 0.0, 0.0, 2431.0
74, 108, 0.4173619069583356, 0.0, 0.0, 0.0, 2431.0
75, 108, 0.41755875962606886, 0.0, 0.0, 0.0, 2431.0
76, 108, 0.41794323749273554, 0.0, 0.0, 0.0, 2431.0
77, 108, 0.4183277153594022, 0.0, 0.0, 0.0, 2431.0
78, 108, 0.41848519749358887, 0.0, 0.0, 0.0, 2431.0
79, 108, 0.41923613082692224, 0.0, 0.0, 0.0, 2431.0
80, 108, 0.4194821966615889, 0.0, 0.0, 0.0, 2431.0
81, 108, 0.4195829852274684, 0.0, 0.0, 0.0, 2431.0
82, 108, 0.4207563185608017, 0.0, 0.0, 0.0, 2431.0
83, 108, 0.421507251894135, 0.0, 0.0, 0.0, 2431.0
84, 108, 0.42163323760148436, 0.0, 0.0, 0.0, 2431.0
85, 108, 0.4234665709348177, 0.0, 0.0, 0.0, 2431.0
86, 108, 0.424217504268151, 0.0, 0.0, 0.0, 2431.0
87, 108, 0.42469810160148436, 0.0, 0.0, 0.0, 2431.0
88, 108, 0.4258714349348177, 0.0, 0.0, 0.0, 2431.0
89, 108, 0.4270447682681511, 0.0, 0.0, 0.0, 2431.0
90, 108, 0.4282181016014844, 0.0, 0.0, 0.0, 2431.0
91, 108, 0.42852568389481765, 0.0, 0.0, 0.0, 2431.0
92, 108, 0.428722536562551, 0.0, 0.0, 0.0, 2431.0
93, 108, 0.43018920322921766, 0.0, 0.0, 0.0, 2431.0
94, 108, 0.43165586989588434, 0.0, 0.0, 0.0, 2551.0
95, 108, 0.43282920322921775, 0.0, 0.0, 0.0, 2551.0
96, 108, 0.43429586989588437, 0.0, 0.0, 0.0, 2651.0
97, 108, 0.43468034776255104, 0.0, 0.0, 0.0, 2651.0
98, 108, 0.43478113632843046, 0.0, 0.0, 0.0, 2651.0
99, 108, 0.4359544696617638, 0.0, 0.0, 0.0, 2651.0
100, 108, 0.43643506699509715, 0.0, 0.0, 0.0, 2651.0
150, 193, 0.46601609228151525, -0.7253886010362695, 0.20725388601036268, 0.0, 6140.0
200, 288, 0.3889268177244308, -1.1875, 0.23958333333333334, 0.0, 7617.0
250, 377, 0.31862582068387774, -1.4456233421750664, 0.2440318302387268, 0.0, 7997.0
300, 449, 0.2785167697213792, -1.5968819599109132, 0.2516703786191537, 0.0, 8372.0
350, 524, 0.24117915847739546, -1.765267175572519, 0.24427480916030533, 0.0, 8745.0
400, 600, 0.22025518128805893, -1.92, 0.255, 0.0, 8985.0
450, 668, 0.20377703640198772, -2.031437125748503, 0.25748502994011974, 0.0, 9121.0
500, 747, 0.1855687644715084, -2.1619812583668003, 0.26104417670682734, 0.0, 9274.0
550, 823, 0.16969605246574904, -2.262454434993925, 0.267314702308627, 0.0, 9702.0
600, 980, 0.13504517255597923, -2.443877551020408, 0.26224489795918365, 0.0, 8037.0
650, 1077, 0.11873750508722745, -2.5478180129990715, 0.25812441968430827, 0.0, 8750.0
